gene,kegg_id,pathway_id,pathway_name
BCL2,hsa:596,path:hsa04621,NOD-like receptor signaling pathway - Homo sapiens (human)
BCL2,hsa:596,path:hsa04630,JAK-STAT signaling pathway - Homo sapiens (human)
BCL2,hsa:596,path:hsa04722,Neurotrophin signaling pathway - Homo sapiens (human)
BCL2,hsa:596,path:hsa04725,Cholinergic synapse - Homo sapiens (human)
BCL2,hsa:596,path:hsa04915,Estrogen signaling pathway - Homo sapiens (human)
BCL2,hsa:596,path:hsa04928,"Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)"
BCL2,hsa:596,path:hsa04933,AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)
BCL2,hsa:596,path:hsa05014,Amyotrophic lateral sclerosis - Homo sapiens (human)
BCL2,hsa:596,path:hsa05022,Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
BCL2,hsa:596,path:hsa05131,Shigellosis - Homo sapiens (human)
BCL2,hsa:596,path:hsa05132,Salmonella infection - Homo sapiens (human)
BCL2,hsa:596,path:hsa05145,Toxoplasmosis - Homo sapiens (human)
BCL2,hsa:596,path:hsa05152,Tuberculosis - Homo sapiens (human)
BCL2,hsa:596,path:hsa05161,Hepatitis B - Homo sapiens (human)
BCL2,hsa:596,path:hsa05162,Measles - Homo sapiens (human)
BCL2,hsa:596,path:hsa05168,Herpes simplex virus 1 infection - Homo sapiens (human)
BCL2,hsa:596,path:hsa05169,Epstein-Barr virus infection - Homo sapiens (human)
BCL2,hsa:596,path:hsa05170,Human immunodeficiency virus 1 infection - Homo sapiens (human)
BCL2,hsa:596,path:hsa05200,Pathways in cancer - Homo sapiens (human)
BCL2,hsa:596,path:hsa05206,MicroRNAs in cancer - Homo sapiens (human)
BCL2,hsa:596,path:hsa05207,Chemical carcinogenesis - receptor activation - Homo sapiens (human)
BCL2,hsa:596,path:hsa05210,Colorectal cancer - Homo sapiens (human)
BCL2,hsa:596,path:hsa05215,Prostate cancer - Homo sapiens (human)
BCL2,hsa:596,path:hsa05222,Small cell lung cancer - Homo sapiens (human)
BCL2,hsa:596,path:hsa05226,Gastric cancer - Homo sapiens (human)
BCL2,hsa:596,path:hsa05417,Lipid and atherosclerosis - Homo sapiens (human)
BCL2,hsa:596,path:hsa05418,Fluid shear stress and atherosclerosis - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa01521,EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa01524,Platinum drug resistance - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa04014,Ras signaling pathway - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa04064,NF-kappa B signaling pathway - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa04115,p53 signaling pathway - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa04137,Mitophagy - animal - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa04140,Autophagy - animal - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa04210,Apoptosis - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa04215,Apoptosis - multiple species - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa04621,NOD-like receptor signaling pathway - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa04630,JAK-STAT signaling pathway - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa05012,Parkinson disease - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa05014,Amyotrophic lateral sclerosis - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa05022,Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa05131,Shigellosis - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa05145,Toxoplasmosis - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa05162,Measles - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa05166,Human T-cell leukemia virus 1 infection - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa05168,Herpes simplex virus 1 infection - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa05170,Human immunodeficiency virus 1 infection - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa05200,Pathways in cancer - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa05202,Transcriptional misregulation in cancer - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa05212,Pancreatic cancer - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa05220,Chronic myeloid leukemia - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa05222,Small cell lung cancer - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa05225,Hepatocellular carcinoma - Homo sapiens (human)
BCL2L1,hsa:598,path:hsa05417,Lipid and atherosclerosis - Homo sapiens (human)
BID,hsa:637,path:hsa01524,Platinum drug resistance - Homo sapiens (human)
BID,hsa:637,path:hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
BID,hsa:637,path:hsa04115,p53 signaling pathway - Homo sapiens (human)
BID,hsa:637,path:hsa04210,Apoptosis - Homo sapiens (human)
BID,hsa:637,path:hsa04215,Apoptosis - multiple species - Homo sapiens (human)
BID,hsa:637,path:hsa04217,Necroptosis - Homo sapiens (human)
BID,hsa:637,path:hsa04650,Natural killer cell mediated cytotoxicity - Homo sapiens (human)
BID,hsa:637,path:hsa04932,Non-alcoholic fatty liver disease - Homo sapiens (human)
BID,hsa:637,path:hsa05010,Alzheimer disease - Homo sapiens (human)
BID,hsa:637,path:hsa05014,Amyotrophic lateral sclerosis - Homo sapiens (human)
BID,hsa:637,path:hsa05022,Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
BID,hsa:637,path:hsa05152,Tuberculosis - Homo sapiens (human)
BID,hsa:637,path:hsa05160,Hepatitis C - Homo sapiens (human)
BID,hsa:637,path:hsa05161,Hepatitis B - Homo sapiens (human)
BID,hsa:637,path:hsa05162,Measles - Homo sapiens (human)
BID,hsa:637,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
BID,hsa:637,path:hsa05164,Influenza A - Homo sapiens (human)
BID,hsa:637,path:hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
BID,hsa:637,path:hsa05168,Herpes simplex virus 1 infection - Homo sapiens (human)
BID,hsa:637,path:hsa05169,Epstein-Barr virus infection - Homo sapiens (human)
BID,hsa:637,path:hsa05170,Human immunodeficiency virus 1 infection - Homo sapiens (human)
BID,hsa:637,path:hsa05200,Pathways in cancer - Homo sapiens (human)
BID,hsa:637,path:hsa05416,Viral myocarditis - Homo sapiens (human)
BID,hsa:637,path:hsa05417,Lipid and atherosclerosis - Homo sapiens (human)
CASP3,hsa:836,path:hsa01524,Platinum drug resistance - Homo sapiens (human)
CASP3,hsa:836,path:hsa04010,MAPK signaling pathway - Homo sapiens (human)
CASP3,hsa:836,path:hsa04115,p53 signaling pathway - Homo sapiens (human)
CASP3,hsa:836,path:hsa04148,Efferocytosis - Homo sapiens (human)
CASP3,hsa:836,path:hsa04210,Apoptosis - Homo sapiens (human)
CASP3,hsa:836,path:hsa04215,Apoptosis - multiple species - Homo sapiens (human)
CASP3,hsa:836,path:hsa04623,Cytosolic DNA-sensing pathway - Homo sapiens (human)
CASP3,hsa:836,path:hsa04650,Natural killer cell mediated cytotoxicity - Homo sapiens (human)
CASP3,hsa:836,path:hsa04657,IL-17 signaling pathway - Homo sapiens (human)
CASP3,hsa:836,path:hsa04668,TNF signaling pathway - Homo sapiens (human)
CASP3,hsa:836,path:hsa04726,Serotonergic synapse - Homo sapiens (human)
CASP3,hsa:836,path:hsa04932,Non-alcoholic fatty liver disease - Homo sapiens (human)
CASP3,hsa:836,path:hsa04933,AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)
CASP3,hsa:836,path:hsa04936,Alcoholic liver disease - Homo sapiens (human)
CASP3,hsa:836,path:hsa05010,Alzheimer disease - Homo sapiens (human)
CASP3,hsa:836,path:hsa05012,Parkinson disease - Homo sapiens (human)
CASP3,hsa:836,path:hsa05014,Amyotrophic lateral sclerosis - Homo sapiens (human)
CASP3,hsa:836,path:hsa05016,Huntington disease - Homo sapiens (human)
CASP3,hsa:836,path:hsa05020,Prion disease - Homo sapiens (human)
CASP3,hsa:836,path:hsa05022,Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
CASP3,hsa:836,path:hsa05120,Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)
CASP3,hsa:836,path:hsa05130,Pathogenic Escherichia coli infection - Homo sapiens (human)
CASP3,hsa:836,path:hsa05132,Salmonella infection - Homo sapiens (human)
CASP3,hsa:836,path:hsa05133,Pertussis - Homo sapiens (human)
CASP3,hsa:836,path:hsa05134,Legionellosis - Homo sapiens (human)
CASP3,hsa:836,path:hsa05145,Toxoplasmosis - Homo sapiens (human)
CASP3,hsa:836,path:hsa05146,Amoebiasis - Homo sapiens (human)
CASP3,hsa:836,path:hsa05152,Tuberculosis - Homo sapiens (human)
CASP3,hsa:836,path:hsa05160,Hepatitis C - Homo sapiens (human)
CASP3,hsa:836,path:hsa05161,Hepatitis B - Homo sapiens (human)
CASP3,hsa:836,path:hsa05162,Measles - Homo sapiens (human)
CASP3,hsa:836,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
CASP3,hsa:836,path:hsa05164,Influenza A - Homo sapiens (human)
CASP3,hsa:836,path:hsa05165,Human papillomavirus infection - Homo sapiens (human)
CASP3,hsa:836,path:hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
CASP3,hsa:836,path:hsa05168,Herpes simplex virus 1 infection - Homo sapiens (human)
CASP3,hsa:836,path:hsa05169,Epstein-Barr virus infection - Homo sapiens (human)
CASP3,hsa:836,path:hsa05170,Human immunodeficiency virus 1 infection - Homo sapiens (human)
CASP3,hsa:836,path:hsa05200,Pathways in cancer - Homo sapiens (human)
CASP3,hsa:836,path:hsa05203,Viral carcinogenesis - Homo sapiens (human)
CASP3,hsa:836,path:hsa05205,Proteoglycans in cancer - Homo sapiens (human)
CASP3,hsa:836,path:hsa05206,MicroRNAs in cancer - Homo sapiens (human)
CASP3,hsa:836,path:hsa05210,Colorectal cancer - Homo sapiens (human)
CASP3,hsa:836,path:hsa05222,Small cell lung cancer - Homo sapiens (human)
CASP3,hsa:836,path:hsa05416,Viral myocarditis - Homo sapiens (human)
CASP3,hsa:836,path:hsa05417,Lipid and atherosclerosis - Homo sapiens (human)
CASP8,hsa:841,path:hsa01524,Platinum drug resistance - Homo sapiens (human)
CASP8,hsa:841,path:hsa04115,p53 signaling pathway - Homo sapiens (human)
CASP8,hsa:841,path:hsa04210,Apoptosis - Homo sapiens (human)
CASP8,hsa:841,path:hsa04215,Apoptosis - multiple species - Homo sapiens (human)
CASP8,hsa:841,path:hsa04217,Necroptosis - Homo sapiens (human)
CASP8,hsa:841,path:hsa04620,Toll-like receptor signaling pathway - Homo sapiens (human)
CASP8,hsa:841,path:hsa04621,NOD-like receptor signaling pathway - Homo sapiens (human)
CASP8,hsa:841,path:hsa04622,RIG-I-like receptor signaling pathway - Homo sapiens (human)
CASP8,hsa:841,path:hsa04623,Cytosolic DNA-sensing pathway - Homo sapiens (human)
CASP8,hsa:841,path:hsa04625,C-type lectin receptor signaling pathway - Homo sapiens (human)
CASP8,hsa:841,path:hsa04657,IL-17 signaling pathway - Homo sapiens (human)
CASP8,hsa:841,path:hsa04668,TNF signaling pathway - Homo sapiens (human)
CASP8,hsa:841,path:hsa04932,Non-alcoholic fatty liver disease - Homo sapiens (human)
CASP8,hsa:841,path:hsa04936,Alcoholic liver disease - Homo sapiens (human)
CASP8,hsa:841,path:hsa05010,Alzheimer disease - Homo sapiens (human)
CASP8,hsa:841,path:hsa05016,Huntington disease - Homo sapiens (human)
CASP8,hsa:841,path:hsa05022,Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
CASP8,hsa:841,path:hsa05130,Pathogenic Escherichia coli infection - Homo sapiens (human)
CASP8,hsa:841,path:hsa05132,Salmonella infection - Homo sapiens (human)
CASP8,hsa:841,path:hsa05134,Legionellosis - Homo sapiens (human)
CASP8,hsa:841,path:hsa05142,Chagas disease - Homo sapiens (human)
CASP8,hsa:841,path:hsa05145,Toxoplasmosis - Homo sapiens (human)
CASP8,hsa:841,path:hsa05152,Tuberculosis - Homo sapiens (human)
CASP8,hsa:841,path:hsa05160,Hepatitis C - Homo sapiens (human)
CASP8,hsa:841,path:hsa05161,Hepatitis B - Homo sapiens (human)
CASP8,hsa:841,path:hsa05162,Measles - Homo sapiens (human)
CASP8,hsa:841,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
CASP8,hsa:841,path:hsa05164,Influenza A - Homo sapiens (human)
CASP8,hsa:841,path:hsa05165,Human papillomavirus infection - Homo sapiens (human)
CASP8,hsa:841,path:hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
CASP8,hsa:841,path:hsa05168,Herpes simplex virus 1 infection - Homo sapiens (human)
CASP8,hsa:841,path:hsa05169,Epstein-Barr virus infection - Homo sapiens (human)
CASP8,hsa:841,path:hsa05170,Human immunodeficiency virus 1 infection - Homo sapiens (human)
CASP8,hsa:841,path:hsa05200,Pathways in cancer - Homo sapiens (human)
CASP8,hsa:841,path:hsa05203,Viral carcinogenesis - Homo sapiens (human)
CASP8,hsa:841,path:hsa05416,Viral myocarditis - Homo sapiens (human)
CASP8,hsa:841,path:hsa05417,Lipid and atherosclerosis - Homo sapiens (human)
CASP9,hsa:842,path:hsa01524,Platinum drug resistance - Homo sapiens (human)
CASP9,hsa:842,path:hsa04115,p53 signaling pathway - Homo sapiens (human)
CASP9,hsa:842,path:hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
CASP9,hsa:842,path:hsa04210,Apoptosis - Homo sapiens (human)
CASP9,hsa:842,path:hsa04215,Apoptosis - multiple species - Homo sapiens (human)
CASP9,hsa:842,path:hsa04370,VEGF signaling pathway - Homo sapiens (human)
CASP9,hsa:842,path:hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
CASP9,hsa:842,path:hsa05010,Alzheimer disease - Homo sapiens (human)
CASP9,hsa:842,path:hsa05012,Parkinson disease - Homo sapiens (human)
CASP9,hsa:842,path:hsa05014,Amyotrophic lateral sclerosis - Homo sapiens (human)
CASP9,hsa:842,path:hsa05016,Huntington disease - Homo sapiens (human)
CASP9,hsa:842,path:hsa05020,Prion disease - Homo sapiens (human)
CASP9,hsa:842,path:hsa05022,Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
CASP9,hsa:842,path:hsa05130,Pathogenic Escherichia coli infection - Homo sapiens (human)
CASP9,hsa:842,path:hsa05134,Legionellosis - Homo sapiens (human)
CASP9,hsa:842,path:hsa05145,Toxoplasmosis - Homo sapiens (human)
CASP9,hsa:842,path:hsa05152,Tuberculosis - Homo sapiens (human)
CASP9,hsa:842,path:hsa05160,Hepatitis C - Homo sapiens (human)
CASP9,hsa:842,path:hsa05161,Hepatitis B - Homo sapiens (human)
CASP9,hsa:842,path:hsa05162,Measles - Homo sapiens (human)
CASP9,hsa:842,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
CASP9,hsa:842,path:hsa05164,Influenza A - Homo sapiens (human)
CASP9,hsa:842,path:hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
CASP9,hsa:842,path:hsa05168,Herpes simplex virus 1 infection - Homo sapiens (human)
CASP9,hsa:842,path:hsa05169,Epstein-Barr virus infection - Homo sapiens (human)
CASP9,hsa:842,path:hsa05170,Human immunodeficiency virus 1 infection - Homo sapiens (human)
CASP9,hsa:842,path:hsa05200,Pathways in cancer - Homo sapiens (human)
CASP9,hsa:842,path:hsa05210,Colorectal cancer - Homo sapiens (human)
CASP9,hsa:842,path:hsa05212,Pancreatic cancer - Homo sapiens (human)
CASP9,hsa:842,path:hsa05213,Endometrial cancer - Homo sapiens (human)
CASP9,hsa:842,path:hsa05215,Prostate cancer - Homo sapiens (human)
CASP9,hsa:842,path:hsa05222,Small cell lung cancer - Homo sapiens (human)
CASP9,hsa:842,path:hsa05223,Non-small cell lung cancer - Homo sapiens (human)
CASP9,hsa:842,path:hsa05416,Viral myocarditis - Homo sapiens (human)
CASP9,hsa:842,path:hsa05417,Lipid and atherosclerosis - Homo sapiens (human)
CCND1,hsa:595,path:hsa01522,Endocrine resistance - Homo sapiens (human)
CCND1,hsa:595,path:hsa04068,FoxO signaling pathway - Homo sapiens (human)
CCND1,hsa:595,path:hsa04110,Cell cycle - Homo sapiens (human)
CCND1,hsa:595,path:hsa04115,p53 signaling pathway - Homo sapiens (human)
CCND1,hsa:595,path:hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
CCND1,hsa:595,path:hsa04152,AMPK signaling pathway - Homo sapiens (human)
CCND1,hsa:595,path:hsa04218,Cellular senescence - Homo sapiens (human)
CCND1,hsa:595,path:hsa04310,Wnt signaling pathway - Homo sapiens (human)
CCND1,hsa:595,path:hsa04340,Hedgehog signaling pathway - Homo sapiens (human)
CCND1,hsa:595,path:hsa04371,Apelin signaling pathway - Homo sapiens (human)
CCND1,hsa:595,path:hsa04390,Hippo signaling pathway - Homo sapiens (human)
CCND1,hsa:595,path:hsa04510,Focal adhesion - Homo sapiens (human)
CCND1,hsa:595,path:hsa04518,Integrin signaling - Homo sapiens (human)
CCND1,hsa:595,path:hsa04530,Tight junction - Homo sapiens (human)
CCND1,hsa:595,path:hsa04630,JAK-STAT signaling pathway - Homo sapiens (human)
CCND1,hsa:595,path:hsa04917,Prolactin signaling pathway - Homo sapiens (human)
CCND1,hsa:595,path:hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
CCND1,hsa:595,path:hsa04921,Oxytocin signaling pathway - Homo sapiens (human)
CCND1,hsa:595,path:hsa04933,AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)
CCND1,hsa:595,path:hsa04934,Cushing syndrome - Homo sapiens (human)
CCND1,hsa:595,path:hsa04936,Alcoholic liver disease - Homo sapiens (human)
CCND1,hsa:595,path:hsa05160,Hepatitis C - Homo sapiens (human)
CCND1,hsa:595,path:hsa05162,Measles - Homo sapiens (human)
CCND1,hsa:595,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
CCND1,hsa:595,path:hsa05165,Human papillomavirus infection - Homo sapiens (human)
CCND1,hsa:595,path:hsa05166,Human T-cell leukemia virus 1 infection - Homo sapiens (human)
CCND1,hsa:595,path:hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
CCND1,hsa:595,path:hsa05169,Epstein-Barr virus infection - Homo sapiens (human)
CCND1,hsa:595,path:hsa05200,Pathways in cancer - Homo sapiens (human)
CCND1,hsa:595,path:hsa05203,Viral carcinogenesis - Homo sapiens (human)
CCND1,hsa:595,path:hsa05205,Proteoglycans in cancer - Homo sapiens (human)
CCND1,hsa:595,path:hsa05206,MicroRNAs in cancer - Homo sapiens (human)
CCND1,hsa:595,path:hsa05207,Chemical carcinogenesis - receptor activation - Homo sapiens (human)
CCND1,hsa:595,path:hsa05210,Colorectal cancer - Homo sapiens (human)
CCND1,hsa:595,path:hsa05212,Pancreatic cancer - Homo sapiens (human)
CCND1,hsa:595,path:hsa05213,Endometrial cancer - Homo sapiens (human)
CCND1,hsa:595,path:hsa05214,Glioma - Homo sapiens (human)
CCND1,hsa:595,path:hsa05215,Prostate cancer - Homo sapiens (human)
CCND1,hsa:595,path:hsa05216,Thyroid cancer - Homo sapiens (human)
CCND1,hsa:595,path:hsa05218,Melanoma - Homo sapiens (human)
CCND1,hsa:595,path:hsa05219,Bladder cancer - Homo sapiens (human)
CCND1,hsa:595,path:hsa05220,Chronic myeloid leukemia - Homo sapiens (human)
CCND1,hsa:595,path:hsa05221,Acute myeloid leukemia - Homo sapiens (human)
CCND1,hsa:595,path:hsa05222,Small cell lung cancer - Homo sapiens (human)
CCND1,hsa:595,path:hsa05223,Non-small cell lung cancer - Homo sapiens (human)
CCND1,hsa:595,path:hsa05224,Breast cancer - Homo sapiens (human)
CCND1,hsa:595,path:hsa05225,Hepatocellular carcinoma - Homo sapiens (human)
CCND1,hsa:595,path:hsa05226,Gastric cancer - Homo sapiens (human)
CCND1,hsa:595,path:hsa05416,Viral myocarditis - Homo sapiens (human)
CDC42,hsa:998,path:hsa04010,MAPK signaling pathway - Homo sapiens (human)
CDC42,hsa:998,path:hsa04014,Ras signaling pathway - Homo sapiens (human)
CDC42,hsa:998,path:hsa04015,Rap1 signaling pathway - Homo sapiens (human)
CDC42,hsa:998,path:hsa04062,Chemokine signaling pathway - Homo sapiens (human)
CDC42,hsa:998,path:hsa04144,Endocytosis - Homo sapiens (human)
CDC42,hsa:998,path:hsa04360,Axon guidance - Homo sapiens (human)
CDC42,hsa:998,path:hsa04370,VEGF signaling pathway - Homo sapiens (human)
CDC42,hsa:998,path:hsa04510,Focal adhesion - Homo sapiens (human)
CDC42,hsa:998,path:hsa04517,IgSF CAM signaling - Homo sapiens (human)
CDC42,hsa:998,path:hsa04518,Integrin signaling - Homo sapiens (human)
CDC42,hsa:998,path:hsa04519,Cadherin signaling - Homo sapiens (human)
CDC42,hsa:998,path:hsa04520,Adherens junction - Homo sapiens (human)
CDC42,hsa:998,path:hsa04530,Tight junction - Homo sapiens (human)
CDC42,hsa:998,path:hsa04660,T cell receptor signaling pathway - Homo sapiens (human)
CDC42,hsa:998,path:hsa04666,Fc gamma R-mediated phagosome formation - Homo sapiens (human)
